DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2024-01-18	37344610	Saenz de Viteri S	2023-06-21	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/37344610	Genomic risk for post-traumatic stress disorder in families densely affected with alcohol use disorders.	Post-traumatic stress disorder	3,510 European ancestry individuals, 1,468 African ancestry individuals	NA	5p15.33	5	936784		TRIP13 - LINC02982	ENSG00000071539	ENSG00000215246		17427	50396	rs67697853-T	rs67697853	0	67697853	intergenic_variant	1	NR	1E-6	6.0		4.829	unit increase	Affymetrix, Illumina [7009929] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90308728	Genome-wide genotyping array
2024-01-18	37344610	Saenz de Viteri S	2023-06-21	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/37344610	Genomic risk for post-traumatic stress disorder in families densely affected with alcohol use disorders.	Post-traumatic stress disorder	3,510 European ancestry individuals, 1,468 African ancestry individuals	NA	4q24	4	106419681		GIMD1 - LINC02173	ENSG00000250298	ENSG00000249613		50903	13808	rs4443360-C	rs4443360	0	4443360	intergenic_variant	1	NR	2E-6	5.698970004336019		4.806	unit decrease	Affymetrix, Illumina [7009929] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90308728	Genome-wide genotyping array
2024-01-18	37344610	Saenz de Viteri S	2023-06-21	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/37344610	Genomic risk for post-traumatic stress disorder in families densely affected with alcohol use disorders.	Post-traumatic stress disorder	3,510 European ancestry individuals, 1,468 African ancestry individuals	NA	5p15.33	5	951243		TRIP13 - LINC02982	ENSG00000071539	ENSG00000215246		31886	35937	rs7704095-T	rs7704095	0	7704095	intron_variant	1	NR	2E-6	5.698970004336019		4.779	unit increase	Affymetrix, Illumina [7009929] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90308728	Genome-wide genotyping array
2024-01-18	37344610	Saenz de Viteri S	2023-06-21	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/37344610	Genomic risk for post-traumatic stress disorder in families densely affected with alcohol use disorders.	Post-traumatic stress disorder	3,510 European ancestry individuals, 1,468 African ancestry individuals	NA	5p15.33	5	945991		TRIP13 - LINC02982	ENSG00000071539	ENSG00000215246		26634	41189	rs56105322-A	rs56105322	0	56105322	regulatory_region_variant	1	NR	2E-6	5.698970004336019		4.772	unit increase	Affymetrix, Illumina [7009929] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90308728	Genome-wide genotyping array
2023-06-23	36753304	Gong W	2023-02-08	JAMA Psychiatry	www.ncbi.nlm.nih.gov/pubmed/36753304	Role of the Gut-Brain Axis in the Shared Genetic Etiology Between Gastrointestinal Tract Diseases and Psychiatric Disorders: A Genome-Wide Pleiotropic Analysis.	Gastroesophageal reflux disease or posttraumatic stress disorder (pleiotropy)	54,854 European ancestry gastroesophageal reflux disease cases, 23,212 European ancestry PTSD cases, 552,920 European ancestry controls	NA	4q24	4	102267552		SLC39A8			ENSG00000138821			rs13107325-?	rs13107325	0	13107325	missense_variant	0	NR	4E-8	7.3979400086720375				NR [7754811]	N	post-traumatic stress disorder, gastroesophageal reflux disease	http://www.ebi.ac.uk/efo/EFO_0001358, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90271338	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder	36,301 European ancestry cases, 178,107 European ancestry controls	23,212 European ancestry cases, 151,447 European ancestry controls	7p22.3	7	1813117		ELFN1 - MAD1L1	ENSG00000225968	ENSG00000002822		65171	2676	rs11760633-T	rs11760633	0	11760633	regulatory_region_variant	1	0.16	3E-10	9.522878745280337		0.94		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271773	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder	36,301 European ancestry cases, 178,107 European ancestry controls	23,212 European ancestry cases, 151,447 European ancestry controls	2p24.1	2	22232547		RN7SL117P - RNA5SP87	ENSG00000264192	ENSG00000206882		309259	106339	rs4258826-A	rs4258826	0	4258826	intron_variant	1	0.46	3E-8	7.522878745280337		0.96		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271773	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder	36,301 European ancestry cases, 178,107 European ancestry controls	23,212 European ancestry cases, 151,447 European ancestry controls	6q26	6	162784128		PACRG			ENSG00000112530			rs1333957-A	rs1333957	0	1333957	intron_variant	0	0.21	7E-9	8.154901959985743		1.05		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271773	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder	36,301 European ancestry cases, 178,107 European ancestry controls	23,212 European ancestry cases, 151,447 European ancestry controls	11p14.1	11	28686711		LINC02758 - LINC02742	ENSG00000248990	ENSG00000249867		3242	15896	rs4922808-T	rs4922808	0	4922808	intergenic_variant	1	0.4	2E-8	7.698970004336019		1.04		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271773	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder	11,920 African ancestry cases, 39,116 African ancestry controls	4,363 African ancestry cases, 10,976 African ancestry controls	20p12.3	20	6743930		LINC01713 - BMP2	ENSG00000228482	ENSG00000125845		7604	23756	rs112149412-A	rs112149412	0	112149412	intergenic_variant	1	0.02	2E-7	6.698970004336019		1.36		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271774	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder	11,920 African ancestry cases, 39,116 African ancestry controls	4,363 African ancestry cases, 10,976 African ancestry controls	19q13.42	19	53508166		ZNF813 - ZNF331	ENSG00000198346	ENSG00000130844		11911	11361	rs77679241-T	rs77679241	0	77679241	intron_variant	1	0.02	4E-7	6.3979400086720375		0.77		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271774	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder	11,920 African ancestry cases, 39,116 African ancestry controls	4,363 African ancestry cases, 10,976 African ancestry controls	3q26.2	3	168549574		EGFEM1P			ENSG00000206120			rs77572502-A	rs77572502	0	77572502	intron_variant	0	0.08	8E-7	6.096910013008056		1.14		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271774	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder	11,920 African ancestry cases, 39,116 African ancestry controls	4,363 African ancestry cases, 10,976 African ancestry controls	1q42.13	1	229472319		NUP133			ENSG00000069248			rs67522726-CA	rs67522726	0	67522726	intron_variant	0	0.19	9E-7	6.045757490560675		0.91		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271774	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder	11,920 African ancestry cases, 39,116 African ancestry controls	4,363 African ancestry cases, 10,976 African ancestry controls	5q21.3	5	107611434		EFNA5			ENSG00000184349			rs114851381-A	rs114851381	0	114851381	intron_variant	0	0.02	1E-6	6.0		1.25		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271774	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder	11,920 African ancestry cases, 39,116 African ancestry controls	4,363 African ancestry cases, 10,976 African ancestry controls	21q11.2	21	14484653		HSPA13 - SAMSN1	ENSG00000155304	ENSG00000155307		101169	575	rs2822693-A	rs2822693	0	2822693	intergenic_variant	1	0.27	1E-6	6.0		0.93		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271774	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder	11,920 African ancestry cases, 39,116 African ancestry controls	4,363 African ancestry cases, 10,976 African ancestry controls	4p15.2	4	26481832		CCKAR			ENSG00000163394			rs52795588-T	rs52795588	0	52795588	missense_variant	0	0.02	1E-6	6.0		1.23		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271774	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder	11,920 African ancestry cases, 39,116 African ancestry controls	4,363 African ancestry cases, 10,976 African ancestry controls	20p11.21	20	22653251		LNCNEF - LINC01747	ENSG00000237396	ENSG00000230400		45734	15229	rs874525-T	rs874525	0	874525	regulatory_region_variant	1	0.08	2E-6	5.698970004336019		1.15		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271774	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder	11,920 African ancestry cases, 39,116 African ancestry controls	4,363 African ancestry cases, 10,976 African ancestry controls	14q13.3	14	36495772		SFTA3, SFTA3			ENSG00000229415, ENSG00000257520			rs141124603-A	rs141124603	0	141124603	intron_variant	0	0.01	2E-6	5.698970004336019		0.76		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271774	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder	11,920 African ancestry cases, 39,116 African ancestry controls	4,363 African ancestry cases, 10,976 African ancestry controls	22q13.31	22	44908602		PHF21B			ENSG00000056487			rs114798241-A	rs114798241	0	114798241	intron_variant	0	0.01	2E-6	5.698970004336019		1.34		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271774	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder	36,301 European ancestry cases, 178,107 European ancestry controls, 11,920 African ancestry cases, 39,116 African ancestry controls	23,212 European ancestry cases, 151,447 European ancestry controls, 4,363 African ancestry cases, 10,976 African ancestry controls	6q26	6	162526518		PRKN			ENSG00000185345			rs9356035-T	rs9356035	0	9356035	intron_variant	0	NR	5E-8	7.301029995663981		1.05		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271775	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder	36,301 European ancestry cases, 178,107 European ancestry controls, 11,920 African ancestry cases, 39,116 African ancestry controls	23,212 European ancestry cases, 151,447 European ancestry controls, 4,363 African ancestry cases, 10,976 African ancestry controls	7p22.3	7	1827265		MAD1L1			ENSG00000002822			rs62434668-A	rs62434668	0	62434668	intron_variant	0	NR	3E-10	9.522878745280337		0.94		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271775	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder in combat exposure	up to 14,520 European ancestry cases, up to 44,527 European ancestry controls	NA	1q31.2	1	191959264		LINC02770			ENSG00000228215			rs2050847-A	rs2050847	0	2050847	intron_variant	0	0.02	3E-7	6.522878745280337		0.69830453		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271776	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder in combat exposure	up to 14,520 European ancestry cases, up to 44,527 European ancestry controls	NA	7p22.3	7	2042238		MAD1L1			ENSG00000002822			rs12673687-T	rs12673687	0	12673687	intron_variant	0	0.27	3E-7	6.522878745280337		0.91842043		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271776	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder in combat exposure	up to 14,520 European ancestry cases, up to 44,527 European ancestry controls	NA	7p14.2	7	35182493		DPY19L2P1			ENSG00000189212			rs10262566-T	rs10262566	0	10262566	intron_variant	0	0.31	8E-7	6.096910013008056		0.92108774		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271776	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder in combat exposure	up to 14,520 European ancestry cases, up to 44,527 European ancestry controls	NA	5q14.3	5	87061379		MIR4280HG			ENSG00000233828			rs201141758-T	rs201141758	0	201141758	intron_variant	0	0.18	9E-7	6.045757490560675		0.9067396		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271776	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder in combat exposure	up to 14,520 European ancestry cases, up to 44,527 European ancestry controls	NA	4q32.2	4	162661242		TOMM22P4 - MIR4454	ENSG00000248396	ENSG00000283468		139201	432332	rs116044186-A	rs116044186	0	116044186	intergenic_variant	1	0.02	1E-6	6.0		0.7862346		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271776	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder in combat exposure	up to 14,520 European ancestry cases, up to 44,527 European ancestry controls	NA	17q25.2	17	76960707		MGAT5B - Metazoa_SRP	ENSG00000167889	ENSG00000274701		10314	54173	rs9913292-A	rs9913292	0	9913292	intron_variant	1	0.48	1E-6	6.0		1.0735812		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271776	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder in combat exposure	up to 14,520 European ancestry cases, up to 44,527 European ancestry controls	NA	16p13.2	16	9979786		GRIN2A			ENSG00000183454			rs71402420-CTATA	rs71402420	1	71157796	intron_variant	0	0.23	2E-6	5.698970004336019		0.91658545		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271776	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder in combat exposure	up to 14,520 European ancestry cases, up to 44,527 European ancestry controls	NA	16q23.1	16	77197515		MON1B			ENSG00000103111			rs13339023-A	rs13339023	0	13339023	intron_variant	0	0.49	2E-6	5.698970004336019		1.0726154		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271776	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder in combat exposure	up to 14,520 European ancestry cases, up to 44,527 European ancestry controls	NA	15q11.2	15	22924717		CYFIP1			ENSG00000273749			rs11426808-CT	rs11426808	0	11426808	intron_variant	0	0.46	2E-6	5.698970004336019		1.0703653		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271776	Genome-wide genotyping array
2023-07-07	33510476	Stein MB	2021-01-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33510476	Genome-wide association analyses of post-traumatic stress disorder and its symptom subdomains in the Million Veteran Program.	Post-traumatic stress disorder in combat exposure	up to 14,520 European ancestry cases, up to 44,527 European ancestry controls	NA	6q13	6	73240466		KHDC1L - KHDC1	ENSG00000256980	ENSG00000135314		14696	848	rs117794167-C	rs117794167	0	117794167	intron_variant	1	0.01	2E-6	5.698970004336019		0.6996326		Affymetrix [723305] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90271776	Genome-wide genotyping array
2023-11-14	37218628	Zhou S	2023-05-23	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/37218628	Investigating the shared genetic architecture of post-traumatic stress disorder and gastrointestinal tract disorders: a genome-wide cross-trait analysis.	Post-traumatic stress disorder (MTAG)	at least 23,212 European ancestry cases, at least 151,447 European ancestry controls (MTAG boosted by gastrointestinal tract disorder samples)	NA	6p22.1	6	28651576		LINC00533 - RPSAP2	ENSG00000235570	ENSG00000237425		2510	80441	rs34724414-?	rs34724414	0	34724414	intron_variant	1	0.06859	2E-10	9.698970004336019		0.023186859	[0.016-0.03] unit increase	NR [6443162] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90297545	Genome-wide genotyping array
2023-11-14	37218628	Zhou S	2023-05-23	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/37218628	Investigating the shared genetic architecture of post-traumatic stress disorder and gastrointestinal tract disorders: a genome-wide cross-trait analysis.	Post-traumatic stress disorder (MTAG)	at least 23,212 European ancestry cases, at least 151,447 European ancestry controls (MTAG boosted by gastrointestinal tract disorder samples)	NA	6p22.1	6	27898606		RNU7-26P - OR2B2	ENSG00000238610	ENSG00000168131		1040	12579	rs200965-?	rs200965	0	200965	intergenic_variant	1	0.1441	1E-9	9.0		0.017357135	[0.012-0.023] unit decrease	NR [6443162] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90297545	Genome-wide genotyping array
2023-11-14	37218628	Zhou S	2023-05-23	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/37218628	Investigating the shared genetic architecture of post-traumatic stress disorder and gastrointestinal tract disorders: a genome-wide cross-trait analysis.	Post-traumatic stress disorder (MTAG)	at least 23,212 European ancestry cases, at least 151,447 European ancestry controls (MTAG boosted by gastrointestinal tract disorder samples)	NA	6p22.2	6	26588293		HMGN4 - ABT1	ENSG00000182952	ENSG00000146109		41360	8660	rs34229567-?	rs34229567	0	34229567	intergenic_variant	1	0.1163	3E-9	8.522878745280337		0.020045757	[0.013-0.027] unit decrease	NR [6443162] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90297545	Genome-wide genotyping array
2023-11-14	37218628	Zhou S	2023-05-23	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/37218628	Investigating the shared genetic architecture of post-traumatic stress disorder and gastrointestinal tract disorders: a genome-wide cross-trait analysis.	Post-traumatic stress disorder (MTAG)	at least 23,212 European ancestry cases, at least 151,447 European ancestry controls (MTAG boosted by gastrointestinal tract disorder samples)	NA	7p22.3	7	1783629		ELFN1 - MAD1L1	ENSG00000225968	ENSG00000002822		35683	32164	rs62435650-?	rs62435650	0	62435650	intergenic_variant	1	0.2435	5E-9	8.301029995663981		0.015462733	[0.01-0.021] unit increase	NR [6443162] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90297545	Genome-wide genotyping array
2023-11-14	37218628	Zhou S	2023-05-23	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/37218628	Investigating the shared genetic architecture of post-traumatic stress disorder and gastrointestinal tract disorders: a genome-wide cross-trait analysis.	Post-traumatic stress disorder (MTAG)	at least 23,212 European ancestry cases, at least 151,447 European ancestry controls (MTAG boosted by gastrointestinal tract disorder samples)	NA	4q24	4	102267552		SLC39A8			ENSG00000138821			rs13107325-?	rs13107325	0	13107325	missense_variant	0	0.07952	6E-9	8.221848749616356		0.022835834	[0.015-0.031] unit increase	NR [6443162] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90297545	Genome-wide genotyping array
2023-11-14	37218628	Zhou S	2023-05-23	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/37218628	Investigating the shared genetic architecture of post-traumatic stress disorder and gastrointestinal tract disorders: a genome-wide cross-trait analysis.	Post-traumatic stress disorder (MTAG)	at least 23,212 European ancestry cases, at least 151,447 European ancestry controls (MTAG boosted by gastrointestinal tract disorder samples)	NA	6p22.2	6	26391167		BTN2A2			ENSG00000124508			rs2237235-?	rs2237235	0	2237235	intron_variant	0	0.2366	7E-9	8.154901959985743		0.015232212	[0.01-0.02] unit increase	NR [6443162] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90297545	Genome-wide genotyping array
2023-11-14	37218628	Zhou S	2023-05-23	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/37218628	Investigating the shared genetic architecture of post-traumatic stress disorder and gastrointestinal tract disorders: a genome-wide cross-trait analysis.	Post-traumatic stress disorder (MTAG)	at least 23,212 European ancestry cases, at least 151,447 European ancestry controls (MTAG boosted by gastrointestinal tract disorder samples)	NA	11q23.2	11	112959940		LINC02763 - NCAM1	ENSG00000254968	ENSG00000149294		335373	1335	rs10789929-?	rs10789929	0	10789929	non_coding_transcript_exon_variant	1	0.4324	8E-9	8.096910013008056		0.012651094	[0.0084-0.0169] unit increase	NR [6443162] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90297545	Genome-wide genotyping array
2023-11-14	37218628	Zhou S	2023-05-23	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/37218628	Investigating the shared genetic architecture of post-traumatic stress disorder and gastrointestinal tract disorders: a genome-wide cross-trait analysis.	Post-traumatic stress disorder (MTAG)	at least 23,212 European ancestry cases, at least 151,447 European ancestry controls (MTAG boosted by gastrointestinal tract disorder samples)	NA	6p22.1	6	27390199		ZNF391			ENSG00000124613			rs67859638-?	rs67859638	0	67859638	intron_variant	0	0.06958	8E-9	8.096910013008056		0.02154012	[0.014-0.029] unit increase	NR [6443162] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90297545	Genome-wide genotyping array
2023-11-14	37218628	Zhou S	2023-05-23	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/37218628	Investigating the shared genetic architecture of post-traumatic stress disorder and gastrointestinal tract disorders: a genome-wide cross-trait analysis.	Post-traumatic stress disorder (MTAG)	at least 23,212 European ancestry cases, at least 151,447 European ancestry controls (MTAG boosted by gastrointestinal tract disorder samples)	NA	6p22.2	6	27057502		LINC00240			ENSG00000224843			rs12199218-?	rs12199218	0	12199218	intron_variant	0	0.2117	8E-9	8.096910013008056		0.015144123	[0.01-0.0203] unit increase	NR [6443162] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90297545	Genome-wide genotyping array
